userid, dateofbirthid, geoid, gender
118467,20040201,10152uk,1
104277,20040601,1175us,1
81288,20050501,527es,2
94449,20050101,11368us,2
14361,20050401,423de,2
81277,20051001,728ie,1
41055,20050501,510es,1
8196,20051001,10255uk,2
28897,20051001,10103uk,2
6181,20041101,11454us,2
47448,20041001,41de,1
7170,20040401,1035uk,1
106489,20050301,414de,1
92453,20040101,10255uk,1
18740,20040701,4404de,1
56836,20050401,97nz,2
104992,20060401,432de,2
97720,20050401,465de,2
114722,20060601,10252uk,2
3498,20051001,728ie,2
43893,20060501,91462nz,1
114941,20060801,432de,2
102644,20060201,167au,1
52857,20060301,1011uk,2
67836,20051001,4404de,2
118361,20040701,6112fr,2
77867,20031201,2149be,1
1542,20040401,458de,2
112289,20040501,246be,2
47368,20040201,516es,2
36885,20031201,526es,1
2870,20040701,919nz,1
92560,20031201,48de,1
19928,20050701,4404de,1
45676,20060101,1043uk,2
84010,20050801,1040uk,2
56264,20060301,73ie,2
31245,20040201,857it,1
36586,20040101,526es,1
35771,20060501,4111de,1
73739,20051201,10152uk,2
7370,20060601,527es,1
10255,20060701,73ie,1
111673,20050901,423de,1
5998,20060601,466de,1
35909,20051101,422de,2
13794,20060101,10103uk,2
30455,20060401,4404de,2
103920,20051201,4404de,2
35689,20031001,423de,2
29247,20051001,45de,2
53082,20040601,91462nz,2
66465,20060201,432de,2
82877,20060201,1040uk,1
56088,20050901,45de,2
66944,20060701,466de,1
61718,20051101,4111de,2
68389,20051201,422de,2
45165,20051101,1013uk,2
17792,20060101,422de,2
53544,20051201,414de,2
33056,20050901,1343au,2
28287,20060101,1011uk,1
102085,20050901,516es,1
99399,20060501,857it,1
91943,20050901,526es,2
105054,20051001,73ie,2
3529,20051101,414de,2
17506,20060701,4102de,2
69724,20060101,458de,1
91336,20060701,1011uk,1
36061,20051001,45de,2
77078,20060801,712ie,2
51474,20060801,1175us,1
34975,20060801,516es,1
2256,20051201,728ie,1
42321,20060801,728ie,2
43901,20051001,3195ca,1
26107,20060501,527es,1
18303,20060801,4404de,1
4477,20050901,4111de,2
115957,20060801,84it,2
89014,20060701,45de,2
92217,20060101,1034uk,1
84438,20051201,91592nz,1
44033,20051001,1035uk,2
14201,20060701,4111de,2
66124,20050901,432de,2
68491,20051201,4102de,1
40890,20051101,458de,2
34815,20060201,1011uk,2
31528,20060201,350ca,1
6289,20051201,84it,1
58137,20060801,465de,2
26335,20051101,510es,2
92703,20051001,458de,1
37669,20051201,1035uk,1
24868,20060801,531es,1
60133,20040301,527es,2
20721,20040601,712ie,2
57534,20030601,466de,1
51511,20030801,1162us,2
78023,20040301,458de,1
39606,20040501,4111de,1
78076,20021201,423de,1
42913,20060501,414de,2
67220,20060601,3195ca,2
49805,20040601,1011uk,1
55310,20030901,10252uk,2
67445,20031001,516es,1
71673,20040801,84it,1
108291,20031001,46de,2
52337,20040401,91182nz,1
104758,20040901,10103uk,2
12302,20050701,3448ca,2
41929,20041201,10103uk,2
6928,20050901,350ca,1
100913,20040801,1343au,2
4113,20060101,1175us,2
79200,20040501,112us,1
104882,20031201,11454us,1
3476,20050601,617fr,1
36730,20041201,10152uk,1
29476,20060601,41de,2
114377,20041001,1011uk,2
37993,20060201,424de,1
18716,20051101,91592nz,2
37059,20040901,1043uk,2
53309,20051101,2351be,2
35367,20050601,45de,1
41598,20040801,91462nz,1
87526,20041101,984nz,2
114703,20040701,10252uk,1
4808,20060101,10252uk,2
39925,20060701,2351be,1
113797,20060701,48de,2
43791,20021101,97nz,1
62743,20090701,414de,2
13761,20090401,61447fr,1
47738,20081001,61447fr,1
56884,20080901,857it,2
11197,20080901,46de,2
69722,20090801,518es,1
24412,20081201,3117ca,2
23594,20090701,148au,2
26066,20090501,333ca,1
41982,20090201,518es,1
87819,20081001,11368us,2
26046,20081001,1035uk,2
111209,20090101,1043uk,1
116028,20090501,10255uk,1
47438,20090101,3195ca,2
14829,20051101,10152uk,2
26320,20031001,527es,2
103104,20051101,1035uk,1
66655,20060301,527es,1
117600,20040101,984nz,1
2897,20031101,4111de,1
1510,20051001,1043uk,2
30989,20060101,48de,2
36318,20040401,518es,2
6603,20030801,414de,1
86846,20021201,720ie,1
53248,20021101,526es,1
35602,20090501,527es,2
25749,20060201,466de,2
108325,20090601,414de,2
80651,20081101,712ie,1
44896,20090301,9598nz,2
82864,20070601,4111de,1
77265,20050701,2351be,2
93471,20041201,2351be,2
67019,20060101,6112fr,2
18288,20051001,10152uk,1
85790,20060801,531es,2
4978,20060801,1013uk,1
5063,20060701,432de,2
98715,20050801,527es,1
48577,20050601,97nz,1
42780,20060201,1034uk,1
6574,20050801,41de,2
102121,20050401,10152uk,1
102550,20051201,984nz,1
67375,20021201,526es,1
49131,20021101,857it,2
89703,20021001,48de,1
78166,20051101,4111de,2
27625,20040601,84it,2
49526,20051101,676fr,2
18183,20060601,720ie,2
65693,20031201,11454us,2
112517,20051001,1056uk,2
74449,20040101,510es,1
5816,20040501,1040uk,1
21303,20050801,10252uk,1
108453,20050601,119us,2
73917,20050101,1013uk,2
41098,20031101,531es,1
118562,20060701,4102de,1
112799,20040401,414de,1
86734,20050801,1175us,2
111114,20031101,414de,2
35478,20040901,458de,2
70247,20040801,432de,2
74226,20040201,1040uk,1
69361,20050401,10103uk,1
78908,20050701,984nz,2
99807,20050501,73ie,2
106375,20050401,516es,2
44003,20040901,516es,1
16581,20031001,246be,2
92262,20040101,6387fr,2
62276,20031101,1254au,1
23201,20040201,2351be,1
80173,20021201,73ie,1
24702,20021201,857it,2
43692,20030601,712ie,2
65403,20030701,10103uk,2
117358,20040201,1040uk,1
49624,20040401,1011uk,1
73611,20030601,857it,2
41936,20031001,10252uk,2
102368,20040801,11454us,1
115943,20031001,1162us,2
37650,20031001,10152uk,1
68442,20040501,526es,1
105870,20030501,2149be,1
51799,20021101,527es,2
30239,20031101,516es,2
25239,20031001,10255uk,1
87631,20040801,1013uk,1
96611,20040601,1034uk,2
91008,20021201,1043uk,1
94750,20040301,1034uk,1
2844,20030801,527es,1
111953,20040601,48de,1
72441,20020901,676fr,1
84259,20040101,10252uk,1
112583,20040201,10152uk,1
37140,20040701,4102de,1
3452,20040301,825it,1
6497,20040101,9598nz,1
41432,20020901,1013uk,1
38759,20040601,48de,1
52007,20040301,1035uk,2
1016,20030701,526es,1
117317,20050801,1035uk,2
30606,20031201,423de,1
33282,20041101,4111de,2
112388,20031101,4111de,1
44971,20021101,4102de,1
60725,20030501,2149be,1
109516,20040701,10255uk,1
44855,20030801,10152uk,1
67663,20021101,333ca,1
68416,20040401,414de,2
43036,20021201,350ca,1
18245,20040101,3448ca,2
89831,20030901,10152uk,1
115774,20040201,10255uk,2
33462,20030301,857it,2
102553,20020901,424de,2
8806,20021101,510es,1
53722,20031001,825it,1
47940,20030101,84it,2
103446,20040401,2351be,1
35998,20030701,1011uk,2
76311,20030301,465de,2
14700,20030701,9598nz,2
114214,20040701,825it,2
54849,20030301,458de,1
108025,20040401,857it,2
111216,20021001,41de,2
74555,20040801,73ie,1
28884,20030301,46de,1
46135,20030801,919nz,1
55526,20021201,10252uk,1
36527,20040301,73ie,2
47077,20030101,4404de,1
1742,20040301,465de,2
34147,20031201,97nz,2
61990,20040701,4111de,1
46103,20030901,424de,2
82775,20040401,167au,2
84558,20030501,148au,1
67448,20021201,97nz,2
41757,20021001,10103uk,1
59382,20030901,423de,2
76184,20021201,246be,2
70101,20030401,478de,1
46052,20030101,424de,2
29423,20031001,1034uk,2
55428,20040201,526es,2
74693,20030101,91592nz,1
90771,20031201,2149be,1
46985,20030901,458de,1
84618,20040201,466de,2
72817,20030901,510es,1
38970,20030301,1035uk,2
102310,20040201,73ie,1
102899,20040201,4102de,1
89611,20030901,531es,2
11603,20030101,97nz,1
83980,20050601,112us,2
47811,20021001,1035uk,1
116556,20040301,1034uk,1
104202,20040801,1254au,1
17997,20040601,4102de,1
90635,20040301,720ie,2
12347,20040301,728ie,1
51930,20030301,1043uk,2
79506,20040101,518es,2
76547,20040401,1199au,2
96232,20040201,466de,2
92251,20040301,4404de,2
53599,20040501,825it,2
38535,20031101,46de,1
24253,20030901,526es,2
40224,20031101,825it,1
5450,20041101,527es,1
13335,20040801,246be,2
16294,20040301,1035uk,2
116634,20040401,1167au,1
36142,20031001,527es,1
65976,20020901,2351be,1
81882,20021001,510es,2
66015,20020901,1011uk,1
97410,20050101,424de,2
21143,20040301,4111de,1
45184,20040101,857it,1
19420,20031001,10252uk,1
9808,20031001,432de,2
82367,20030501,432de,1
58031,20040801,1162us,1
13613,20040201,1035uk,2
57897,20030101,423de,2
68580,20040401,630fr,1
81885,20040201,617fr,1
22743,20030401,3195ca,2
75238,20040701,465de,2
96124,20040101,422de,1
85387,20040601,84it,1
58586,20020901,97nz,1
57603,20040101,1035uk,1
18750,20031001,527es,2
21298,20040701,510es,1
70030,20040601,712ie,1
44705,20040601,91462nz,1
92409,20031201,4404de,2
109676,20040101,4102de,1
61156,20040801,422de,2
63137,20040501,1175us,2
100099,20021201,119us,1
111498,20040201,9598nz,1
44327,20031001,246be,2
64577,20031001,527es,2
102450,20030701,919nz,1
6315,20030801,510es,2
98480,20030101,91182nz,1
44459,20030801,531es,2
78695,20021001,10103uk,1
41102,20020901,857it,2
66687,20031201,10252uk,1
7985,20040601,1056uk,2
44005,20030401,84it,1
116596,20030801,350ca,1
111491,20040301,10252uk,2
12192,20030101,246be,1
40381,20030701,712ie,2
64892,20040601,518es,1
96238,20031201,458de,2
282,20030501,984nz,1
32985,20030501,423de,2
80461,20031201,11368us,1
49577,20040101,1011uk,1
63386,20040101,510es,2
106210,20031001,350ca,1
93568,20040701,46de,1
24248,20040801,422de,1
63064,20021001,432de,1
112319,20040301,4404de,1
28816,20031001,712ie,2
85482,20040701,857it,2
63765,20030301,423de,2
24770,20030801,3448ca,1
50395,20030401,10255uk,2
84811,20040301,1254au,1
75462,20031201,720ie,2
77428,20031001,1343au,1
106752,20040101,10152uk,1
117836,20040501,3195ca,1
117805,20030401,423de,2
93306,20031001,167au,2
58926,20040801,167au,2
106492,20040201,10255uk,2
114507,20030901,3195ca,2
83820,20031201,10252uk,1
47537,20041101,84it,2
22022,20040201,1040uk,1
85049,20040601,432de,1
28255,20040201,97nz,2
111148,20031101,478de,1
69407,20040301,41de,2
112952,20040701,478de,2
115114,20040201,148au,1
43905,20050801,422de,2
103465,20031001,458de,1
35105,20040601,518es,2
86261,20050401,10252uk,1
53487,20040501,10152uk,1
69397,20030801,518es,1
25172,20040301,465de,2
72973,20040101,112us,1
55224,20030201,1035uk,1
74704,20030301,422de,1
65519,20021201,91592nz,2
107821,20040201,48de,2
65083,20030701,432de,1
23698,20021101,4102de,2
32751,20030601,424de,1
66415,20031001,6112fr,2
107332,20040201,46de,2
39183,20030501,10103uk,2
14302,20030501,825it,1
24506,20040401,1175us,2
21206,20040501,527es,2
54750,20030101,919nz,1
111340,20040301,423de,1
98064,20040701,526es,2
62492,20030201,1040uk,2
60000,20031001,1175us,1
34564,20040701,91182nz,2
7815,20030101,246be,1
98271,20040201,531es,1
84084,20021201,333ca,2
112703,20030201,10255uk,2
23746,20030901,321ca,1
102091,20040801,1034uk,1
8258,20030801,712ie,1
49757,20040101,1040uk,1
52305,20031201,4102de,2
59052,20040301,45de,1
80414,20031001,61447fr,2
36270,20031201,432de,2
59268,20031101,414de,2
19292,20031201,1040uk,1
83964,20021101,617fr,2
66137,20030601,2351be,1
87044,20040301,6112fr,2
34960,20031001,41de,2
64598,20040701,1034uk,2
116738,20021201,510es,2
45868,20040701,720ie,1
24525,20030501,422de,2
107008,20030701,518es,2
10663,20040701,518es,2
25494,20021101,465de,2
964,20040301,1056uk,2
67186,20031001,432de,1
5573,20031001,630fr,2
32704,20031001,518es,2
99234,20041001,1013uk,2
40949,20040801,857it,2
46833,20040801,6387fr,2
41211,20050701,630fr,2
6802,20031101,4111de,2
8909,20050301,1013uk,2
48003,20030701,527es,2
117496,20031201,1056uk,2
46023,20040301,48de,2
60274,20030401,350ca,2
36925,20031001,84it,2
29284,20031101,4102de,1
60843,20040501,3195ca,2
21279,20040101,527es,2
5333,20030601,1040uk,1
89448,20031001,465de,1
100498,20040601,465de,1
14634,20030901,73ie,2
7634,20020101,728ie,1
99436,20040201,333ca,2
108395,20040401,321ca,1
44143,20040401,984nz,1
1023,20040201,712ie,2
71533,20040601,676fr,2
95809,20040101,1162us,1
58560,20040701,720ie,2
92199,20030701,3195ca,1
7971,20040101,119us,2
41970,20040601,6112fr,2
36083,20031001,531es,1
7004,20040101,466de,1
111793,20030901,516es,2
110853,20050301,518es,1
6775,20021001,4102de,1
99317,20030901,2351be,1
34698,20030101,1343au,1
108242,20031201,45de,2
31968,20040501,466de,2
93280,20040301,465de,2
88609,20040601,531es,2
55242,20040101,45de,1
14039,20030901,10252uk,1
108799,20030901,1013uk,2
103919,20030201,148au,2
23018,20040301,84it,2
116972,20040201,2351be,1
47891,20030301,465de,2
101518,20040601,1043uk,1
101305,20021101,1034uk,1
66386,20040201,720ie,1
48312,20040501,4102de,1
60470,20021101,91182nz,1
15832,20030901,2351be,2
80851,20020901,1043uk,1
97550,20040401,10252uk,2
28931,20040201,10103uk,2
33709,20061001,414de,2
12275,20101001,825it,2
53644,20110801,414de,2
105746,20110701,510es,1
48514,20070401,84it,2
53261,20110301,46de,2
82414,20061001,1043uk,1
69128,20110701,526es,2
67531,20101001,432de,2
82310,20110501,478de,1
11382,20101201,617fr,1
31426,20070201,1034uk,1
67008,20101201,516es,1
10980,20070801,465de,2
5696,20100901,720ie,1
7203,20101001,10152uk,1
99192,20101001,45de,1
70089,20110101,41de,1
90348,20110301,1254au,1
86066,20061001,424de,2
112558,20100901,2149be,2
83365,20110101,246be,2
75433,20101201,1056uk,1
51361,20070501,518es,2
52036,20110501,3117ca,2
85159,20070501,422de,2
103788,20100901,1254au,1
48331,20101101,6387fr,1
65875,20101201,61447fr,1
35820,20110801,516es,2
24282,20110701,518es,1
32671,20101201,630fr,2
69572,20110401,3117ca,2
48125,20110101,112us,2
42769,20101001,630fr,2
33035,20100901,1011uk,2
82812,20110401,10255uk,2
11705,20110801,1043uk,1
115498,20101201,518es,1
48441,20101201,1034uk,2
80728,20110801,1162us,2
47897,20100301,9598nz,1
28004,20100201,6112fr,2
75176,20091101,1043uk,2
21027,20101001,1162us,2
76295,20100301,61447fr,1
62714,20100201,73ie,1
1764,20100801,84it,2
72481,20100801,350ca,2
55092,20100501,6112fr,1
41935,20091101,422de,2
36517,20090901,825it,2
71923,20101001,516es,2
86915,20091001,432de,2
22429,20100501,531es,2
109903,20100301,526es,2
42980,20110101,1199au,2
75208,20100401,119us,1
94664,20100401,10103uk,1
29058,20031101,4102de,2
4718,20040101,526es,1
36830,20040501,1043uk,2
47056,20101201,91462nz,2
4040,20070601,48de,2
42795,20070101,1040uk,1
48689,20101101,510es,2
68553,20110401,1011uk,1
58607,20070701,1167au,1
11329,20101001,720ie,2
81237,20070301,465de,1
22690,20101001,526es,2
102279,20070501,531es,1
107493,20110201,10255uk,2
106277,20100501,10255uk,2
4832,20101001,61447fr,2
116687,20040201,510es,1
22356,20100301,526es,1
27169,20110701,526es,1
8750,20110201,465de,2
97707,20100701,432de,1
115910,20110201,10252uk,2
108640,20100701,516es,1
37084,20100701,422de,1
59443,20100301,4404de,2
39735,20100901,1343au,2
106059,20101001,1172us,2
72182,20110301,423de,2
44499,20100701,148au,2
28376,20100301,11454us,1
13431,20091001,48de,2
67156,20100301,531es,2
113756,20100201,10152uk,1
91584,20110601,510es,1
46281,20110701,1035uk,2
1872,20101101,458de,1
47816,20110201,10152uk,1
34169,20110601,6112fr,2
79306,20101101,4102de,1
114784,20091201,728ie,2
14459,20110601,91182nz,2
81417,20110101,6387fr,2
47326,20100801,84it,2
3367,20110501,350ca,2
1815,20110201,458de,2
35947,20101001,246be,1
63524,20101101,4102de,1
101679,20101201,432de,1
106785,20110101,1175us,1
8410,20110101,4111de,2
117678,20080701,6387fr,1
16439,20090601,11454us,1
18789,20080301,432de,2
24244,20080201,4102de,1
91506,20070901,6112fr,2
68254,20080301,526es,2
117021,20080701,4404de,1
31973,20080201,4102de,1
89453,20080701,458de,1
40180,20071001,510es,1
99570,20080201,1172us,2
97734,20080901,6112fr,1
60124,20080401,10103uk,1
15439,20080201,45de,1
25188,20080601,825it,1
103952,20080601,712ie,2
18366,20100901,48de,2
26392,20050701,1040uk,2
9069,20050301,148au,1
17943,20101201,112us,1
85664,20051101,10255uk,2
44352,20040401,48de,1
94360,20110701,510es,1
52785,20060201,728ie,1
117558,20110701,728ie,2
4042,20060301,825it,2
114402,20110301,527es,1
32241,20050901,526es,2
77338,20101101,531es,2
51878,20120301,6112fr,1
84176,20090801,422de,1
23533,20090701,4404de,2
37413,20090501,1056uk,1
53679,20081001,728ie,1
74391,20090801,73ie,1
20230,20090701,46de,1
8025,20071201,728ie,2
35027,20050701,45de,2
84714,20070501,526es,1
95798,20070301,41de,1
10374,20110301,825it,1
111130,20110701,3117ca,2
19300,20110601,424de,1
99212,20110801,432de,1
91944,20101001,526es,1
47545,20080201,478de,2
5891,20110201,466de,2
80452,20100901,1040uk,2
58328,20101201,11454us,1
25999,20070301,531es,2
77735,20100901,465de,2
86356,20070801,10255uk,1
85851,20110601,4404de,1
94165,20041101,46de,1
28309,20071001,112us,1
17039,20100901,465de,1
42138,20061001,10252uk,2
114052,20110801,518es,1
67444,20100901,9598nz,1
65054,20080801,1013uk,2
80321,20110701,10252uk,1
54755,20101101,46de,1
97553,20110301,4404de,1
54780,20071001,478de,2
60887,20101201,531es,2
35337,20100901,857it,1
57806,20071001,518es,1
53002,20110201,424de,1
36484,20110501,1011uk,2
93718,20110701,1011uk,1
18778,20111001,6112fr,2
85138,20080601,531es,1
111893,20101101,422de,1
72273,20101201,720ie,2
80428,20101201,112us,1
18756,20110701,518es,1
69163,20110701,1035uk,2
118316,20061201,432de,1
12667,20070201,6112fr,1
74652,20070801,73ie,1
98426,20070801,6387fr,1
44651,20070401,728ie,2
61657,20061001,10103uk,1
49660,20070801,3195ca,2
101602,20070701,4404de,1
54266,20070301,857it,2
50312,20061201,1035uk,2
20445,20090301,48de,1
53112,20090201,1013uk,2
101178,20091101,423de,2
24391,20090501,1056uk,1
24886,20060901,1011uk,2
84628,20090701,46de,2
69798,20081001,4404de,2
91765,20070301,321ca,1
110658,20090701,4404de,1
66858,20090501,41de,1
89174,20090801,712ie,1
96510,20090601,1043uk,1
83241,20090801,9598nz,2
102215,20090201,1013uk,2
2756,20090301,1034uk,2
66763,20080901,112us,1
4523,20090901,119us,1
27325,20100701,3195ca,2
85739,20100701,531es,2
24222,20100201,73ie,1
50296,20070101,465de,2
16780,20100201,4404de,2
29091,20100401,3195ca,1
73209,20100601,3117ca,1
100378,20091201,414de,1
85440,20100101,527es,2
22410,20100401,73ie,2
55727,20091101,712ie,2
57283,20100801,1175us,2
100581,20100801,1034uk,1
74421,20100401,333ca,1
87909,20100601,510es,1
